Ticker,Company Name,Sector,Year,MarketCap,PE
BDX,Becton Dickinson & Co,Health Care,2000,8823.86252,22.46
BDX,Becton Dickinson & Co,Health Care,2001,8575.87185,21.35
BDX,Becton Dickinson & Co,Health Care,2002,7812.07812,16.28
BDX,Becton Dickinson & Co,Health Care,2003,10411.62892,19.03
BDX,Becton Dickinson & Co,Health Care,2004,14461.3368,30.94
BDX,Becton Dickinson & Co,Health Care,2005,14014.21716,19.40
BDX,Becton Dickinson & Co,Health Care,2006,17299.92023,23.00
BDX,Becton Dickinson & Co,Health Care,2007,20298.46492,22.81
BDX,Becton Dickinson & Co,Health Care,2008,16276.55977,14.44
BDX,Becton Dickinson & Co,Health Care,2009,17595.08827,14.29
BDX,Becton Dickinson & Co,Health Care,2010,18191.81007,13.81
BDX,Becton Dickinson & Co,Health Care,2011,16275.34256,12.80
BDX,Becton Dickinson & Co,Health Care,2012,15172.20125,13.00
BDX,Becton Dickinson & Co,Health Care,2013,20975.56458,16.22
BDX,Becton Dickinson & Co,Health Care,2014,26181.69931,22.09
BDX,Becton Dickinson & Co,Health Care,2015,31440.43109,45.24
BDX,Becton Dickinson & Co,Health Care,2016,35652.09142,36.53
BDX,Becton Dickinson & Co,Health Care,2017,52191.75918,47.40
BEAM,Beam Inc.,Consumer Discretionary,1980,2103.1175,5.09
BEAM,Beam Inc.,Consumer Discretionary,1981,2013.86325,5.49
BEAM,Beam Inc.,Consumer Discretionary,1982,2530.9702,6.66
BEAM,Beam Inc.,Consumer Discretionary,1983,3255.669,8.35
BEAM,Beam Inc.,Consumer Discretionary,1984,3539.21125,8.59
BEAM,Beam Inc.,Consumer Discretionary,1985,3606.99588,8.70
BEAM,Beam Inc.,Consumer Discretionary,1986,4668.7525,12.95
BEAM,Beam Inc.,Consumer Discretionary,1987,4898.9605,10.12
BEAM,Beam Inc.,Consumer Discretionary,1988,6117.7,10.06
BEAM,Beam Inc.,Consumer Discretionary,1989,6799.599,11.59
BEAM,Beam Inc.,Consumer Discretionary,1990,8314.8155,10.99
BEAM,Beam Inc.,Consumer Discretionary,1991,9176.31,15.27
BEAM,Beam Inc.,Consumer Discretionary,1992,8204.3685,9.46
BEAM,Beam Inc.,Consumer Discretionary,1993,6707.988,13.01
BEAM,Beam Inc.,Consumer Discretionary,1994,7545.4125,11.57
BEAM,Beam Inc.,Consumer Discretionary,1995,7926.785,12.09
BEAM,Beam Inc.,Consumer Discretionary,1996,8465.19058,16.08
BEAM,Beam Inc.,Consumer Discretionary,1997,6368.98336,25.85
BEAM,Beam Inc.,Consumer Discretionary,1998,5409.01467,40.58
BEAM,Beam Inc.,Consumer Discretionary,2000,4640.76,13.80
BEAM,Beam Inc.,Consumer Discretionary,2002,6941.71052,13.28
BEAM,Beam Inc.,Consumer Discretionary,2003,10383.27909,18.75
BEAM,Beam Inc.,Consumer Discretionary,2004,11125.72854,16.10
BEAM,Beam Inc.,Consumer Discretionary,2005,11293.5248,16.26
BEAM,Beam Inc.,Consumer Discretionary,2006,12259.95332,16.38
BEAM,Beam Inc.,Consumer Discretionary,2007,11917.04212,14.55
BEAM,Beam Inc.,Consumer Discretionary,2008,5857.51874,7.38
BEAM,Beam Inc.,Consumer Discretionary,2010,8814.65548,21.31
BEAM,Beam Inc.,Consumer Staples,2011,7921.42464,8.72
BEAM,Beam Inc.,Consumer Staples,2012,9148.989893,25.22
BEAM,Beam Inc.,Consumer Staples,2013,11002.49084,28.72
BEC,Beckman Instruments Inc,Health Care,1980,750.8768,20.27
BEC,Beckman Instruments Inc,Health Care,1981,946.818,25.74
BEN,Franklin Resources Inc,Financials,1998,8048.48,16.08
BEN,Franklin Resources Inc,Financials,1999,8023.46384,18.80
BEN,Franklin Resources Inc,Financials,2000,9281.8458,16.51
BEN,Franklin Resources Inc,Financials,2001,9215.98046,19.01
BEN,Franklin Resources Inc,Financials,2002,8788.51632,20.31
BEN,Franklin Resources Inc,Financials,2003,12935.50438,25.73
BEN,Franklin Resources Inc,Financials,2004,17506.73645,24.77
BEN,Franklin Resources Inc,Financials,2005,23153.98055,21.89
BEN,Franklin Resources Inc,Financials,2006,27941.44525,22.05
BEN,Franklin Resources Inc,Financials,2007,29854.40504,16.84
BEN,Franklin Resources Inc,Financials,2008,14936.38455,9.41
BEN,Franklin Resources Inc,Financials,2009,24303.008,27.10
BEN,Franklin Resources Inc,Financials,2010,25386.14097,17.56
BEN,Franklin Resources Inc,Financials,2011,22311.72829,11.60
BEN,Franklin Resources Inc,Financials,2012,27277.18989,14.12
BEN,Franklin Resources Inc,Financials,2013,35190.71601,16.37
BEN,Franklin Resources Inc,Financials,2014,34829.42619,14.61
BEN,Franklin Resources Inc,Financials,2015,23986.63462,11.79
BEN,Franklin Resources Inc,Financials,2016,21346.98768,12.36
BEN,Franklin Resources Inc,Financials,2017,23788.53739,14.02
BEV,Beverly Enterprises Inc.,Health Care,1986,1021.84992,15.79
BEV,Beverly Enterprises Inc.,Health Care,1990,569.33836,48.25
BEV,Beverly Enterprises Inc.,Health Care,1991,653.8344,25.66
BEV,Beverly Enterprises Inc.,Health Care,1992,966.277,32.91
BEV,Beverly Enterprises Inc.,Health Care,1993,1084.751,155.54
BEV,Beverly Enterprises Inc.,Health Care,1994,1231.63262,16.69
BEV,Beverly Enterprises Inc.,Health Care,1995,1048.60698,14.47
BF.B,Brown-Forman Corp.,Consumer Staples,1982,903.13548,9.71
BF.B,Brown-Forman Corp.,Consumer Staples,1983,818.0575,9.74
BF.B,Brown-Forman Corp.,Consumer Staples,1984,690.463,8.80
BF.B,Brown-Forman Corp.,Consumer Staples,1985,994.2165,11.48
BF.B,Brown-Forman Corp.,Consumer Staples,1986,1296.93633,16.15
BF.B,Brown-Forman Corp.,Consumer Staples,1987,1131.20775,11.19
BF.B,Brown-Forman Corp.,Consumer Staples,1988,1612.37214,14.29
BF.B,Brown-Forman Corp.,Consumer Staples,1989,2469.0585,21.30
BF.B,Brown-Forman Corp.,Consumer Staples,1990,1928.169,14.18
BF.B,Brown-Forman Corp.,Consumer Staples,1991,2266.39875,15.57
BF.B,Brown-Forman Corp.,Consumer Staples,1992,2273.2875,14.93
BF.B,Brown-Forman Corp.,Consumer Staples,1993,2006.66275,15.53
BF.B,Brown-Forman Corp.,Consumer Staples,1994,2104.378,14.39
BF.B,Brown-Forman Corp.,Consumer Staples,1995,2518.354,16.06
BF.B,Brown-Forman Corp.,Consumer Staples,1996,3156.567,19.44
BF.B,Brown-Forman Corp.,Consumer Staples,1997,3803.2995,21.54
BF.B,Brown-Forman Corp.,Consumer Staples,1998,5185.21914,26.70
BF.B,Brown-Forman Corp.,Consumer Staples,1999,3922.25475,18.78
BF.B,Brown-Forman Corp.,Consumer Staples,2000,4552.457,19.85
BF.B,Brown-Forman Corp.,Consumer Staples,2001,4276.3312,18.62
BF.B,Brown-Forman Corp.,Consumer Staples,2002,4472.06192,19.82
BF.B,Brown-Forman Corp.,Consumer Staples,2003,11347.72695,45.89
BF.B,Brown-Forman Corp.,Consumer Staples,2004,5927.42284,20.38
BF.B,Brown-Forman Corp.,Consumer Staples,2005,8207.124867,29.88
BF.B,Brown-Forman Corp.,Consumer Staples,2006,8529.14728,20.77
BF.B,Brown-Forman Corp.,Consumer Staples,2007,8964.873157,22.75
BF.B,Brown-Forman Corp.,Consumer Staples,2008,7073.329537,15.99
BF.B,Brown-Forman Corp.,Consumer Staples,2009,7527.577487,15.98
BF.B,Brown-Forman Corp.,Consumer Staples,2010,9483.041643,21.37
BF.B,Brown-Forman Corp.,Consumer Staples,2011,11123.24032,19.14
BF.B,Brown-Forman Corp.,Consumer Staples,2012,14054.4052,25.43
BF.B,Brown-Forman Corp.,Consumer Staples,2013,15889.17544,26.12
BF.B,Brown-Forman Corp.,Consumer Staples,2014,19539.73224,29.28
BF.B,Brown-Forman Corp.,Consumer Staples,2015,20664.85736,30.18
BF.B,Brown-Forman Corp.,Consumer Staples,2016,17486.38879,16.54
BF.B,Brown-Forman Corp.,Consumer Staples,2017,23762.25828,32.53
BFI,Browning-Ferris Industries,Industrials,1980,418.347,12.12
BFI,Browning-Ferris Industries,Industrials,1981,616.44618,12.72
BFI,Browning-Ferris Industries,Industrials,1982,1059.37948,15.83
BFI,Browning-Ferris Industries,Industrials,1983,1434.781,18.01
BFI,Browning-Ferris Industries,Industrials,1984,1273.91,14.29
BFI,Browning-Ferris Industries,Industrials,1985,2230.976,19.95
BFI,Browning-Ferris Industries,Industrials,1986,3271.00125,23.90
BFI,Browning-Ferris Industries,Industrials,1987,4133.136,24.03
BFI,Browning-Ferris Industries,Industrials,1988,4060.454,17.90
BFI,Browning-Ferris Industries,Industrials,1989,5821.2575,22.17
BFI,Browning-Ferris Industries,Industrials,1991,3335.73225,51.18
BFI,Browning-Ferris Industries,Industrials,1992,4429.37469,25.22
BFI,Browning-Ferris Industries,Industrials,1993,4490.8515,22.75
BFI,Browning-Ferris Industries,Industrials,1994,5596.76304,20.08
BFI,Browning-Ferris Industries,Industrials,1995,5881.84662,15.29
BFI,Browning-Ferris Industries,Industrials,1997,7220.291,27.22
BFI,Browning-Ferris Industries,Industrials,1998,4588.11144,13.54
BFO,BestFoods,Consumer Staples,1980,1502.424,7.96
BFO,BestFoods,Consumer Staples,1981,1695.835,8.27
BFO,BestFoods,Consumer Staples,1982,2016.39068,8.78
BFO,BestFoods,Consumer Staples,1983,1867.943,8.86
BFO,BestFoods,Consumer Staples,1984,1942.92,14.15
BFO,BestFoods,Consumer Staples,1985,2480.334,17.08
BFO,BestFoods,Consumer Staples,1986,3272.074,16.56
BFO,BestFoods,Consumer Staples,1987,3232.143,9.20
BFO,BestFoods,Consumer Staples,1988,4064.22732,14.33
BFO,BestFoods,Consumer Staples,1989,5576.09,17.40
BFO,BestFoods,Consumer Staples,1990,6281.712,17.36
BFO,BestFoods,Consumer Staples,1991,6844.153,18.80
BFO,BestFoods,Consumer Staples,1992,7626.70068,28.99
BFO,BestFoods,Consumer Staples,1993,7135.78371,17.83
BFO,BestFoods,Consumer Staples,1994,7815.02325,23.42
BFO,BestFoods,Consumer Staples,1995,9992.93978,18.80
BFO,BestFoods,Consumer Staples,1996,11134.5025,20.58
BFO,BestFoods,Consumer Staples,1997,15548.868,46.55
BFO,BestFoods,Consumer Staples,1998,15216.6135,23.78
BFO,BestFoods,Consumer Staples,1999,14660.71848,22.42
BGEN,Biogen Inc.,Health Care,2000,9051.40236,27.33
BGEN,Biogen Inc.,Health Care,2001,8482.1797,29.70
BGEN,Biogen Inc.,Health Care,2002,5971.50384,27.57
BGG,Briggs & Stratton,Industrials,1980,332.672,6.86
BGG,Briggs & Stratton,Industrials,1981,343.52,15.80
BGG,Briggs & Stratton,Industrials,1982,520.704,13.39
BGG,Briggs & Stratton,Industrials,1983,450.26432,19.78
BGG,Briggs & Stratton,Industrials,1984,419.456,10.24
BGG,Briggs & Stratton,Industrials,1985,437.536,14.07
BGG,Briggs & Stratton,Industrials,1986,509.856,15.95
BGG,Briggs & Stratton,Industrials,1987,390.528,16.45
BGG,Briggs & Stratton,Industrials,1988,415.84,14.49
BGG,Briggs & Stratton,Industrials,1990,379.68,9.58
BGG,Briggs & Stratton,Industrials,1991,638.29632,17.28
BGG,Briggs & Stratton,Industrials,1992,672.576,12.91
BGG,Briggs & Stratton,Industrials,1993,1193.28,25.84
BGG,Briggs & Stratton,Industrials,1994,947.35925,8.81
BGG,Briggs & Stratton,Industrials,1995,1254.85326,13.93
BGG,Briggs & Stratton,Industrials,1996,1272.788,14.07
BGG,Briggs & Stratton,Industrials,1997,1202.3456,18.73
BGG,Briggs & Stratton,Industrials,1998,1160.65772,14.93
BGG,Briggs & Stratton,Industrials,1999,1240.67642,9.74
BGG,Briggs & Stratton,Industrials,2000,989.71838,9.47
BHGE,Baker Hughes Inc,Energy,1988,1659.658,126.46
BHGE,Baker Hughes Inc,Energy,1989,3091.161,31.88
BHGE,Baker Hughes Inc,Energy,1990,3524.43256,27.13
BHGE,Baker Hughes Inc,Energy,1991,2668.589,15.67
BHGE,Baker Hughes Inc,Energy,1992,2723.40731,82.83
BHGE,Baker Hughes Inc,Energy,1993,2808.86,51.39
BHGE,Baker Hughes Inc,Energy,1994,2573.396,55.14
BHGE,Baker Hughes Inc,Energy,1995,3472.34588,36.99
BHGE,Baker Hughes Inc,Energy,1996,5008.572,32.04
BHGE,Baker Hughes Inc,Energy,1997,7387.34434,31.38
BHGE,Baker Hughes Inc,Energy,2001,12249.36125,61.52
BHGE,Baker Hughes Inc,Energy,2002,10805.82891,29.30
BHGE,Baker Hughes Inc,Energy,2003,10768.67952,56.89
BHGE,Baker Hughes Inc,Energy,2004,14314.5049,66.80
BHGE,Baker Hughes Inc,Energy,2005,19723.25932,24.65
BHGE,Baker Hughes Inc,Energy,2006,23215.01644,9.88
BHGE,Baker Hughes Inc,Energy,2007,26312.92158,18.28
BHGE,Baker Hughes Inc,Energy,2008,10440.67745,6.51
BHGE,Baker Hughes Inc,Energy,2009,12735.2386,16.57
BHGE,Baker Hughes Inc,Energy,2010,22387.44593,39.91
BHGE,Baker Hughes Inc,Energy,2011,23453.41217,13.32
BHGE,Baker Hughes Inc,Energy,2012,18460.77753,13.08
BHGE,Baker Hughes Inc,Energy,2013,25161.94002,23.69
BHGE,Baker Hughes Inc,Energy,2014,23944.63662,18.36
BIG,Big Lots Inc.,Consumer Discretionary,1998,2210.70405,37.82
BIG,Big Lots Inc.,Consumer Discretionary,1999,1800.90625,21.69
BIG,Big Lots Inc.,Consumer Discretionary,2001,1189.4064,17.37
BIG,Big Lots Inc.,Consumer Discretionary,2002,1536.61158,91.03
BIG,Big Lots Inc.,Consumer Discretionary,2003,1661.39057,26.77
BIG,Big Lots Inc.,Consumer Discretionary,2004,1369.05245,26.39
BIG,Big Lots Inc.,Consumer Discretionary,2005,1361.563227,41.94
BIG,Big Lots Inc.,Consumer Discretionary,2006,2411.10623,70.10
BIG,Big Lots Inc.,Consumer Discretionary,2007,1928.761673,11.30
BIG,Big Lots Inc.,Consumer Discretionary,2008,1543.62201,9.37
BIG,Big Lots Inc.,Consumer Discretionary,2009,2123.544503,12.22
BIG,Big Lots Inc.,Consumer Discretionary,2010,2328.184113,10.69
BIG,Big Lots Inc.,Consumer Discretionary,2011,2525.70496,12.48
BIG,Big Lots Inc.,Consumer Discretionary,2012,1686.694933,9.83
BIIB,"Biogen Idec, Inc.",Health Care,2005,14548.41974,108.70
BIIB,"Biogen Idec, Inc.",Health Care,2006,16852.20285,102.43
BIIB,"Biogen Idec, Inc.",Health Care,2007,20093.82071,36.83
BIIB,"Biogen Idec, Inc.",Health Care,2008,12884.78499,16.57
BIIB,"Biogen Idec, Inc.",Health Care,2009,13743.70048,15.78
BIIB,"Biogen Idec, Inc.",Health Care,2010,15388.74882,14.37
BIIB,"Biogen Idec, Inc.",Health Care,2011,27640.71571,23.54
BIIB,"Biogen Idec, Inc.",Health Care,2012,34201.67366,24.64
BIIB,"Biogen Idec, Inc.",Health Care,2013,64149.93916,37.80
BIIB,"Biogen Idec, Inc.",Health Care,2014,76216.6647,30.38
BIIB,"Biogen Idec, Inc.",Health Care,2015,65661.27972,18.24
BIIB,"Biogen Idec, Inc.",Health Care,2016,62213.83481,16.01
BIIB,"Biogen Idec, Inc.",Health Care,2017,67672.39167,19.41
BJS,BJ Services Co.,Energy,2002,5094.02691,30.60
BJS,BJ Services Co.,Energy,2003,5741.0203,30.51
BJS,BJ Services Co.,Energy,2004,7516.58232,20.82
BJS,BJ Services Co.,Energy,2005,11629.70253,25.67
BJS,BJ Services Co.,Energy,2006,9240.266977,11.48
BJS,BJ Services Co.,Energy,2007,7216.700293,9.58
BJS,BJ Services Co.,Energy,2008,3560.71042,5.84
BJS,BJ Services Co.,Energy,2009,5526.49752,36.86
BK,BNY Mellon,Financials,1995,9627.0525,11.01
BK,BNY Mellon,Financials,1996,13002.93,12.86
BK,BNY Mellon,Financials,1997,21611.40135,20.47
BK,BNY Mellon,Financials,1998,30616.68575,26.01
BK,BNY Mellon,Financials,1999,29455.92,17.09
BK,BNY Mellon,Financials,2000,40865.10436,29.51
BK,BNY Mellon,Financials,2001,30047.7312,21.71
BK,BNY Mellon,Financials,2002,17402.00424,15.36
BK,BNY Mellon,Financials,2003,25588.04832,26.93
BK,BNY Mellon,Financials,2004,25964.06484,18.60
BK,BNY Mellon,Financials,2005,24528.32953,16.17
BK,BNY Mellon,Financials,2006,27516.76031,16.91
BK,BNY Mellon,Financials,2007,55239.1148,17.57
BK,BNY Mellon,Financials,2008,35040.94857,18.66
BK,BNY Mellon,Financials,2010,34009.11383,13.98
BK,BNY Mellon,Financials,2011,24515.37693,9.11
BK,BNY Mellon,Financials,2012,28961.97682,12.51
BK,BNY Mellon,Financials,2013,38452.51656,17.48
BK,BNY Mellon,Financials,2014,44773.23907,15.58
BK,BNY Mellon,Financials,2015,46162.69154,17.11
BK,BNY Mellon,Financials,2016,48662.1732,14.44
BK,BNY Mellon,Financials,2017,54441.62743,14.38
BKB,Bankboston Corp.,Financials,1980,448.51044,4.47
BKB,Bankboston Corp.,Financials,1981,580.18545,5.32
BKB,Bankboston Corp.,Financials,1982,612.66375,5.16
BKB,Bankboston Corp.,Financials,1983,766.017,5.49
BKB,Bankboston Corp.,Financials,1984,766.65825,6.18
BKB,Bankboston Corp.,Financials,1985,1224.8125,5.99
BKB,Bankboston Corp.,Financials,1986,1695.6976,8.01
BKB,Bankboston Corp.,Financials,1987,1467.495,11.67
BKB,Bankboston Corp.,Financials,1988,1641.36343,8.28
BKB,Bankboston Corp.,Financials,1989,1353.446,9.37
BKB,Bankboston Corp.,Financials,1992,2668.932,9.11
BKB,Bankboston Corp.,Financials,1993,2433.423,8.82
BKB,Bankboston Corp.,Financials,1994,2757.43636,6.61
BKB,Bankboston Corp.,Financials,1995,5183.9775,8.38
BKB,Bankboston Corp.,Financials,1996,9841.36525,15.65
BKB,Bankboston Corp.,Financials,1997,13687.71558,16.18
BKB,Bankboston Corp.,Financials,1998,11472.34704,14.01
BKI,Beker Industries Corp,Materials,1980,279.504,9.75
BKI,Beker Industries Corp,Materials,1981,99.04322,11.23
BKNG,Booking Holdings,Consumer Discretionary,2009,9505.063015,19.61
BKNG,Booking Holdings,Consumer Discretionary,2010,19065.09702,40.54
BKNG,Booking Holdings,Consumer Discretionary,2011,24247.43107,25.09
BKNG,Booking Holdings,Consumer Discretionary,2012,30864.60232,22.75
BKNG,Booking Holdings,Consumer Discretionary,2013,58457.45109,32.42
BKNG,Booking Holdings,Consumer Discretionary,2014,61234.34816,26.08
BKNG,Booking Holdings,Consumer Discretionary,2015,66459.24523,26.60
BKNG,Booking Holdings,Consumer Discretionary,2016,73136.1955,37.21
BKNG,Booking Holdings,Consumer Discretionary,2017,87419.31637,24.49
BKO,Baker International Corp,Energy,1980,3244.49634,23.40
BKO,Baker International Corp,Energy,1981,2588.94,11.51
BKO,Baker International Corp,Energy,1982,1567.2375,6.30
BKO,Baker International Corp,Energy,1984,1174.26093,16.63
BKO,Baker International Corp,Energy,1985,1252.3152,14.27
BLK,BlackRock Inc,Financials,2011,25642.9704,10.51
BLK,BlackRock Inc,Financials,2012,33694.18064,14.51
BLK,BlackRock Inc,Financials,2013,51475.53144,18.51
BLK,BlackRock Inc,Financials,2014,58524.13602,17.62
BLK,BlackRock Inc,Financials,2015,57979.17087,17.59
BLK,BlackRock Inc,Financials,2016,59043.24604,18.56
BLK,BlackRock Inc,Financials,2017,79935.98078,22.73
BLL,Ball Corp,Materials,1984,512.505,11.07
BLL,Ball Corp,Materials,1985,710.48704,14.15
BLL,Ball Corp,Materials,1986,812.583,13.84
BLL,Ball Corp,Materials,1987,825.34464,14.13
BLL,Ball Corp,Materials,1988,655.62608,8.77
BLL,Ball Corp,Materials,1989,740.59986,30.23
BLL,Ball Corp,Materials,1990,593.83296,12.19
BLL,Ball Corp,Materials,1991,979.184,16.71
BLL,Ball Corp,Materials,1992,935.05802,14.39
BLL,Ball Corp,Materials,1993,890.77175,189.53
BLL,Ball Corp,Materials,1995,835.69125,288.17
BLL,Ball Corp,Materials,1996,801.0975,21.14
BLL,Ball Corp,Materials,1997,1069.1836,28.66
BLL,Ball Corp,Materials,1998,1409.96925,33.33
BLL,Ball Corp,Materials,1999,1192.0326,17.84
BLL,Ball Corp,Materials,2000,1302.30044,18.98
BLL,Ball Corp,Materials,2002,2909.02532,21.47
BLL,Ball Corp,Materials,2003,3357.18649,16.51
BLL,Ball Corp,Materials,2004,4952.3679,16.82
BLL,Ball Corp,Materials,2005,4239.320637,15.08
BLL,Ball Corp,Materials,2006,4443.767517,13.52
BLL,Ball Corp,Materials,2007,4749.390097,16.03
BLL,Ball Corp,Materials,2008,3562.8216,11.17
BLL,Ball Corp,Materials,2009,4719.198423,13.87
BLL,Ball Corp,Materials,2010,5907.51139,12.92
BLL,Ball Corp,Materials,2011,5724.1233,12.48
BLL,Ball Corp,Materials,2012,6795.88387,16.17
BLL,Ball Corp,Materials,2013,7257.20183,21.16
BLL,Ball Corp,Materials,2014,9145.63054,17.64
BLL,Ball Corp,Materials,2015,9569.882717,31.73
BLL,Ball Corp,Materials,2016,13223.81794,49.66
BLL,Ball Corp,Materials,2017,14074.89685,52.52
BLS,BellSouth Corp.,Telecommunications,1984,10169.944,8.09
BLS,BellSouth Corp.,Telecommunications,1985,14958.034,10.34
BLS,BellSouth Corp.,Telecommunications,1986,18363.28725,11.76
BLS,BellSouth Corp.,Telecommunications,1987,17506.9655,10.84
BLS,BellSouth Corp.,Telecommunications,1988,18506.03484,11.16
BLS,BellSouth Corp.,Telecommunications,1989,27872.28764,16.48
BLS,BellSouth Corp.,Telecommunications,1990,26387.967,15.16
BLS,BellSouth Corp.,Telecommunications,1991,25186.6215,17.43
BLS,BellSouth Corp.,Telecommunications,1992,25371.08434,15.37
BLS,BellSouth Corp.,Telecommunications,1993,28773.046,19.06
BLS,BellSouth Corp.,Telecommunications,1994,26861.63359,20.27
BLS,BellSouth Corp.,Telecommunications,1996,40135.5,19.40
BLS,BellSouth Corp.,Telecommunications,1997,55859.52,17.65
BLS,BellSouth Corp.,Telecommunications,1998,97545.22824,29.99
BLS,BellSouth Corp.,Telecommunications,1999,88111.35239,25.93
BLS,BellSouth Corp.,Telecommunications,2000,76412.91334,18.40
BLS,BellSouth Corp.,Telecommunications,2001,71606.36735,24.72
BLS,BellSouth Corp.,Telecommunications,2002,48081.05068,31.20
BLS,BellSouth Corp.,Telecommunications,2003,52301.7111,14.17
BLS,BellSouth Corp.,Telecommunications,2004,50904.63819,12.18
BLS,BellSouth Corp.,Telecommunications,2005,49027.16961,12.14
BLS,BellSouth Corp.,Telecommunications,2006,83146.41187,24.83
BLY,Bally Entertainment Corp.,Consumer Discretionary,1985,443.883,17.31
BLY,Bally Entertainment Corp.,Consumer Discretionary,1986,611.8945,20.94
BLY,Bally Entertainment Corp.,Consumer Discretionary,1987,345.67344,5.81
BLY,Bally Entertainment Corp.,Consumer Discretionary,1988,592.77418,18.13
BLY,Bally Entertainment Corp.,Consumer Discretionary,1989,423.38279,18.83
BLY,Bally Entertainment Corp.,Consumer Discretionary,1995,664.706,66.01
